id,sent0,sent1,label
4624,You can feed a dog with dog busicuits,You can feed a dog with cat busicuits,1
1652,The children went to recess after their test.,The children went bungee jumping after their test.,1
5827,the exercise is good for health,the viruses are good for health,1
4119,detergent is for washing face,detergent is for washing clothes,0
5915,"it's too sunny outside, so we have no need of sunscreen","it's too sunny outside, so we have to apply sunscreen",0
4235,The doctor ruled the guilty.,The judge ruled the guilty.,0
903,You should get a colonoscopy to check for colon cancer.,You should get a car to check for colon cancer.,1
4758,It brings tons of trouble if someone cross the border without a passport,It saves tons of trouble if someone cross the border without a passport,1
4500,you can usually find an oxygen tent at a hospital.,you can  usually find a tiger at a hospital.,1
8363,Makeup can make girls uglier,Makeup can make girls more beautiful,0
997,i use pencil to escape from rains,i use umbrella to escape from rains,0
2239,He got in his bathtub to go to work.,He got in his car to go to work.,0
8306,Human beings usually sleep during the day and work at night.,Human beings usually work during the day and sleep at night.,0
468,He ate a tomato from the fridge,He ate a tomato from the dirt,1
2238,He chopped the tree with his axe.,He chopped the tree with his finger.,1
7710,The cotton on the ground punctured the tire,The screw on the floor punctured the tire,0
5047,I had a nice sleep on my bed,I had a nice sleep on my pool,1
1474,A bridge is a connection over a body of water,A bridge is a cancer over a body of water,1
2720,I drank water out of a glass at dinner.,I drank a hamburger with dinner.,1
1510,Homosexuality is socially fabricated and made-up.,Homosexuality is a naturally occurring sexual orientation.,0
5663,The hot pizza burned the boy's mouth.,The cold pizza burned the boy's mouth.,1
4464,You are likely to find a cat in ocean,You are likely to find a shark in ocean,0
823,The woman cooked a delicious dress.,The woman cooked a delicious meal.,0
3928,The night sky is full of stars,The noon sky is full of stars,1
8423,Junk food is good for our body.,Junk food is bad for our body.,0
9690,the sun rises sometimes in China,the sun rises every day in China,0
9780,paying by credit card is for not paying money,paying by credit card is for not carrying cash,0
664,He kicked an anvil into the post.,He kicked the ball into the post.,0
9300,Dieting is a way to gain weight,Dieting is a way to lose weight,0
4474,Pattie flew on a plane to the Mars,Pattie flew on a plane to Paris.,0
8803,I changed my direction when passing a crossroads,I changed my car when passing a crossroads,1
7472,He squeezed toothpaste onto his toothbrush,He squeezed facewash onto his toothbrush,1
2499,his bike tire was square,his bike tire was round,0
682,Before driving a car you have to get a license.,Before driving a car you have to drink a lot of alcohol,1
1691,She put the dirty laundry into the dishwasher.,She put the dirty dishes into the dishwasher.,0
6833,Ocean is industrial products,Iron is an industrial product.,0
5718,you should see a cook when you feel uncomfortable,you should see a doctor when you feel uncomfortable,0
2882,He sailed his bike on the lake,He sailed his ship on the lake,0
9203,sarah got away with the crime because new evidence was destroyed,sarah got away with the crime because new evidence was discovered,1
9159,the girl licked her fur carefully,the cat licked her fur carefully,0
2473,He filled the gas tank of the car.,He filled the gas tank of the horse.,1
3435,I ran a marathon.,I ran a train.,1
5224,he has an orange tree in his garden,he has an orange tree in his book,1
3056,Cricket is a bat-and-ball game played between two teams of eleven players on a field,Football  is a rectangle ball game played between four teams of eleven players on a field,1
1096,He put the dirty dishes under the couch.,He put the dirty dishes in the sink.,0
1427,Flowers are likely to be found in the garden.,Flowers are likely to be found in the sky.,1
9772,the blind man can't hear me yelling,the deaf man can't hear me yelling,0
1601,Candace is stoned because she smoked weed,Candace is stoned because she smoked a giraffe,1
9018,her new song was popular on the theater screen,her new movie was popular on the theater screen,0
3137,She gave the toaster a bath.,She gave the dog a bath.,0
6779,Tom threw the mountains into the basket.,Tom threw the basketball into the basket.,0
2175,I ate shoes and a blanket for breakfast,I ate sausage and eggs for breakfast,0
158,A man defrosted a chicken using a microwave.,A man defrosted a chicken using a lighter.,1
2528,he took bath with a new soap,he took bath with a toothpaste,1
4450,The father gave his boy a cigarette.,The father gave his boy a corrot.,0
192,Cleveland is a state in America,Ohio is a state in America,0
3312,The mouse is smaller than the car.,The mouse is smaller than the flea.,1
6076,he was sentenced to death for drinking juice,he was sentenced to death for killing a man,0
9443,"to be a pilot, you need to accept strict training","to be a husband, you need to accept strict training",1
3020,Fish fly over the lake,Fish swim at the lake,0
4362,Pizza is usually eaten by chopsticks,Pizza is usually eaten by hand,0
6534,Ancient people used donkeys to grind.,Ancient people used monkeys to grind.,1
4715,He was so shocked because a dog confessed to him,He was so shocked because a boy confessed to him,0
11,Mark drank a notebook.,Mark drank water.,0
260,You can see pictures in a museum,You can buy pictures in a museum,1
3945,You are likely to find plane in room,You are likely to find chair in room,0
7641,The altitude of this mountain is 3000 meters.,The attitude of this mountain is 3000 meters.,1
75,You will never see a teacher inside of a school.,You will find teachers in a school.,0
6392,You can break the chopsticks,You can break the cement column,1
9456,today I forgot to bring my chopsticks and couldn't have lunch,today I forgot to bring my mouth and couldn't have lunch,1
2326,Violins are used to stir soup.,Violins are used to play music.,0
9883,vehicles travelled slowly in cloudy days,vehicles travelled slowly in foggy days,0
2591,It was dark so he turned on the toaster.,It was dark so he turned on a light.,0
7708,"There was a traffic jam, so she got home soon","There was a traffic jam, so she got home late",0
6881,People usually mop the floor with mops.,People usually mop the ground with a hoe.,1
8593,She runs in high heels,She runs in sneakers,0
9127,sleeping pills keep him warm in the wild,sleeping bags keep him warm in the wild,0
1972,I turned on the light switch to make it brighter.,I turned on the moon to make it brighter.,1
4376,You can use cotton to make a pillow.,You can use plastic to make a pillow,1
5589,Cover the table with a tablecloth,Cover the table with Mount Everest,1
713,A video recorder can be used to tape  television show,A comb can be used to tape television show.,1
8996,a short lunch break from work makes me eat quickly,a short lunch break from work makes me eat slowly,1
2927,He won the competition by sheer sadness,He won the game by sheer luck,0
4140,a dirty dish is for washing and throwing away to clear the house,a dirty dish is for washing and putting away to eat off later,0
7200,People usually eat very little food in order to lose weight.,People usually eat a lot of food in order to lose weight.,1
2657,He drank orange juice out of a glass.,He drank pennies out of a glass.,1
8969,African lions enjoy eating meat,African lions enjoy eating grass,1
257,He drinks petrol every morning,He drinks tea every morning,0
460,a movie is meant simply to be viewed,a game is meant simply to be viewed,1
8426,The electric light is a great invention.,The electric light is a great discovery.,1
9034,he stretched his arms and caught the ball with his feet,he stretched his arms and caught the ball with his hands,0
6894,Make a table out of foam.,Make a table out of wood.,0
6254,the person wore a pair of shoes,the chicken wore a pair of shoes,1
